Bins,BinStatus,BinType,ColourBand,Contract,ContractDesc,ContractVendor,FruitSize,Grade,GrowMethod,HarvestDate,HarvestPick,KGs,Location,MarketType,Markets,Orchard,OrchardBlock,OrchardPIN,OrchardProdSite,PackDate,PackingGroup,PackingPlan,PackingPlanDesc,ProblemRisk,Produce,SourceRun,StorageType,SubmCode,SubmProfile,SubmDate,TraderIn,Traders,Units,Variety,VarietyDesc,Run
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,A,R1230,R1230A,26/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1024,S,,A,,RA,RA,1.003,996,Rockit (TM),PE1023
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900A,25/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1025,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1024
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1018,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1020
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.1328,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Sim1,,R2900,R2900C,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1018,S,,B,,RA,RA,1.0032,996,Rockit (TM),PE1020
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,15/02/2025,,355.1328,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,1.0032,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Rockit Manzana,A1,R2879,R2879A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1039,S,,B,,RA,RA,1.0028,996,Rockit (TM),PE1041
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,28/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0028,996,Rockit (TM),PE1035
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936B,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1057,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1050
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,2/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0029,996,Rockit (TM),PE1035
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0029,996,Rockit (TM),PE1035
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,D,R1936,R1936D,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1059,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1052
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936B,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1057,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1050
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,2/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,2.006,996,Rockit (TM),PE1035
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,D,R1936,R1936D,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1059,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1052
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,20/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1019,S,,B,,RA,RA,1.003,996,Rockit (TM),PE1021
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Wharerangi,,R1936,R1936B,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1057,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1050
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,28/02/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0031,996,Rockit (TM),PE1035
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,2/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,3.0093,996,Rockit (TM),PE1035
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,16/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Home Block,B,R1230,R1230B,15/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1034,S,,A,,RA,RA,1.0031,996,Rockit (TM),PE1064
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,352.053,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,0.9945,996,Rockit (TM),PE1060
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,6/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,1.0028,996,Rockit (TM),PE1042
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,11/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,2.0056,996,Rockit (TM),PE1042
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,6/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,2.0058,996,Rockit (TM),PE1042
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,3.0087,996,Rockit (TM),PE1060
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,5.0145,996,Rockit (TM),PE1060
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,4.0116,996,Rockit (TM),PE1061
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR3,R2872,R2872H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1065,S,,B,,RA,RA,3.0087,996,Rockit (TM),PE1059
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,5/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,3.009,996,Rockit (TM),PE1042
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,6/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,4.012,996,Rockit (TM),PE1042
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,11/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,3.009,996,Rockit (TM),PE1042
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,6.018,996,Rockit (TM),PE1060
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,5.015,996,Rockit (TM),PE1060
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,4.012,996,Rockit (TM),PE1061
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1231,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1196
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR3,R2872,R2872H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1065,S,,B,,RA,RA,2.006,996,Rockit (TM),PE1059
6,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,5/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,6.0186,996,Rockit (TM),PE1042
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,6/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,2.0062,996,Rockit (TM),PE1042
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580B,11/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1042,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1042
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,4.0124,996,Rockit (TM),PE1060
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1060
3,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919F,14/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1066,S,,B,,RA,RA,3.0093,996,Rockit (TM),PE1061
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Valley,,R2919,R2919G,3/05/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1231,S,,B,,RA,RA,1.0031,996,Rockit (TM),PE1196
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,17/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR3,R2872,R2872H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1065,S,,B,,RA,RA,2.0062,996,Rockit (TM),PE1059
4,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,18/02/2025,,355.062,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580C,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1055,S,,B,,RA,RA,4.012,996,Rockit (TM),PE1049
2,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,18/02/2025,,355.0974,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Pioneer,,R1580,R1580C,12/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1055,S,,B,,RA,RA,2.0062,996,Rockit (TM),PE1049
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,291.696,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo,KPR1,R2850,R2850H,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1060,S,,B,,RA,RA,0.824,996,Rockit (TM),PE1053
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,340.4772,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Korokipo Verries,KVR2,R2872,R2872D,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1064,S,,B,,RA,RA,0.9618,996,Rockit (TM),PE1058
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,354.9912,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Tukituki,A,R1262,R1262A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1038,S,,B,,RA,RA,1.0028,996,Rockit (TM),PE1040
5,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Tukituki,A,R1262,R1262A,4/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1038,S,,B,,RA,RA,5.0145,996,Rockit (TM),PE1040
1,Packed,Export Bin,,35,ROCKIT 3 STRAP EXP BINS,Rockit Trading Company Ltd,170,HG,CN,19/02/2025,,355.0266,Sunfruit Greefa Presizer,Export,"ARE,BRN,CAN,CHN,EUR,HKG,IDN,IND,MYS,NOR,NZL,SGP,THA,TWN,USA,USACA,VNM",Steel,B,R1149,R1149B,13/03/2025,,GRA ROCKIT,NZ RK 996Rockit   170 ExprtBn CN HG UNN,,Apple,P1063,S,,B,,RA,RA,1.0029,996,Rockit (TM),PE1057
